货主,入库单号,仓库,货品简称,创建人,入库原因,仓储单号,商家编码,条形码,货品编号,货品名称,分类名称,规格名称,品牌,数量,单价,箱数,绩效箱数,物流公司,物流单号,入库货位,批次,是否正品,审核时间,备注,单品备注,OMS单号,箱规,生产日期,保质期,有效期,货品重量（kg）,货品总重量（kg）,货品体积（cm³）,货品总体积（cm³）,货品箱体积（cm³）,箱规总体积（cm³）,单品标记
EA,RK2604030016,主仓库,스킨아이 내추럴 발효 동백 에멀전 (150ml),남궁정,采购入库,CG202604030011,8809588130497,8809588130497,8809588130497,SKINEYE 天然发酵山茶乳液 (150ml),美妆个护,150ml,SKINEYE,63,无权限,1箱,1.0,无,,A02-09-02,,正品,2026-04-03 14:42:27,SKINEYE / EA / Sunmooh CG20260402008,Sunmooh,OCG202604030013,63/箱,0000-00-00 00:00:00,0.0,2028-10-13 00:00:00,0.19,11.97,27.0,1701,0.0,1701,无
EA,RK2604030016,主仓库,스킨아이 내추럴 발효 동백 스킨 (150ml),남궁정,采购入库,CG202604030011,8809588130480,8809588130480,8809588130480,SKINEYE 天然发酵山茶爽肤水 (150ml),美妆个护,150ml,SKINEYE,63,无权限,1箱,1.0,无,,A02-09-01,,正品,2026-04-03 14:42:27,SKINEYE / EA / Sunmooh CG20260402008,Sunmooh,OCG202604030013,63/箱,0000-00-00 00:00:00,0.0,2028-10-12 00:00:00,0.2,12.6,27.0,1701,0.0,1701,无
EA,RK2604030016,主仓库,스킨아이 내추럴 발효 동백 클렌징 폼 (120ml),남궁정,采购入库,CG202604030011,8809186287463,8809186287463,8809186287463,SKINEYE 山茶花洗面奶 (120ml),美妆个护,120ml,SKINEYE,38,无权限,38ea,1.0,无,,A03-03-03,,正品,2026-04-03 14:42:27,SKINEYE / EA / Sunmooh CG20260402008,Sunmooh,OCG202604030013,56/箱,0000-00-00 00:00:00,0.0,2028-08-19 00:00:00,0.15,5.7,425.0,16150,0.0,16150,无
BOX,RK2604030017,主仓库,스킨아이 내추럴 발효 동백 스킨 (150ml),남궁정,采购入库,CG202604030012,8809588130480,8809588130480,8809588130480,SKINEYE 天然发酵山茶爽肤水 (150ml),美妆个护,150ml,SKINEYE,63,无权限,1箱,1.0,无,,B2-25-01,,正品,2026-04-03 14:45:34,SKINEYE / BOX / CN / BB CG20260402009,CN BB,OCG202604030014,63/箱,0000-00-00 00:00:00,0.0,2028-10-12 00:00:00,0.2,12.6,27.0,1701,0.0,1701,无
BOX,RK2604030017,主仓库,스킨아이 내추럴 발효 동백 에멀전 (150ml),남궁정,采购入库,CG202604030012,8809588130497,8809588130497,8809588130497,SKINEYE 天然发酵山茶乳液 (150ml),美妆个护,150ml,SKINEYE,63,无权限,1箱,1.0,无,,B2-25-01,,正品,2026-04-03 14:45:34,SKINEYE / BOX / CN / BB CG20260402009,CN BB,OCG202604030014,63/箱,0000-00-00 00:00:00,0.0,2028-10-13 00:00:00,0.19,11.97,27.0,1701,0.0,1701,无
EA,RK2604030018,主仓库,플르부아 바디로션(#로즈우드) (250ml),권오성,借调入库,JTF202604030005,8809681244329,8809681244329,8809681244329,Pleuvoir 身体乳(#Rose Wood) (250ml),美妆个护,250ml,Pleuvoir,20,无权限,1箱,1.0,无,,A05-14-03,,正品,2026-04-03 15:09:58,화주 변경 요청 건,기초,,20/箱,0000-00-00 00:00:00,0.0,2028-10-23 00:00:00,0.31,6.2,585.0,11700,0.0,11700,无
EA,RK2604030020,主仓库,더블유드레스룸 드레스퍼퓸 섬유향수(#97 에이프릴 코튼) (70ml),권오성,预入库,SP2604030014,8805301000696,8805301000696,8805301000696,W.DRESSROOM 香氛喷雾(#97 四月棉) (70ml),无,70ml,W.DRESSROOM,1,无权限,1ea,1.0,菜鸟BC,78990906122839.0,A04-18-01,,正品,2026-04-03 16:16:25,【EA_Taofenxiao】,,,50/箱,0000-00-00 00:00:00,0.0,2028-04-08 00:00:00,0.106,0.106,191.0,191,0.0,191,无
EA,RK2604030020,主仓库,(증정) 그레이즈포인트 마운틴미 핸드 선크림 (50ml),권오성,预入库,SP2604030014,8809990378418F,8809990378418F,8809990378418F,"(赠品) GRAZE POINT 防晒护手霜(#Mountain, ME) (50ml)",美妆个护,50ml,GRAZE POINT,1,无权限,1ea,1.0,菜鸟BC,78990906122839.0,A02-32-01,,正品,2026-04-03 16:16:25,【EA_Taofenxiao】,,,50/箱,0000-00-00 00:00:00,0.0,2026-11-13 00:00:00,0.081,0.081,0.0,0,0.0,0,无
EA,RK2604030020,主仓库,마미케어 바다포도 포어 리파이닝 앰플마스크 (7ea),권오성,预入库,SP2604030014,8800344070309,8800344070309,8800344070309,Mommycare 海葡萄毛孔细致安瓶面膜 (7ea),美妆个护,7ea,Mommycare,1,无权限,1ea,1.0,菜鸟BC,78990906122839.0,H-02-04,,正品,2026-04-03 16:16:25,【EA_Taofenxiao】,,,36/箱,0000-00-00 00:00:00,0.0,2028-11-06 00:00:00,0.24,0.24,569.0,569,0.0,569,无
EA,RK2604030021,主仓库,후르디아 리프루스트 블레미쉬 리커버리 밤 (40g),권오성,预入库,SP2604030013,8803348049869,8803348049869,8803348049869,FRUDIA 妆前饰色打底 (40g),美妆个护,40g,FRUDIA,2,无权限,2ea,1.0,菜鸟BC,78992450909429.0,A02-01-02,,正品,2026-04-03 16:16:25,【EA_Xiaohongshu】,,,40/箱,0000-00-00 00:00:00,0.0,2026-12-10 00:00:00,0.058,0.116,0.0,0,0.0,0,无
EA,RK2604030022,主仓库,유쏘풀 향수(#07 세인트 모리츠) (50ml),권오성,预入库,SP2604030012,8809846780198,8809846780198,8809846780198,YOUSSOFUL 香水(#07 Saint moritz) (50ml),美妆个护,50ml,YOUSSOFUL,1,无权限,1ea,1.0,菜鸟BC,78991913310694.0,A05-16-01,,正品,2026-04-03 16:16:25,【EA_Taofenxiao】,,,64/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.182,0.182,225.0,225,0.0,225,无
EA,RK2604030023,主仓库,후르디아 리프루스트 블레미쉬 리커버리 밤 (40g),권오성,预入库,SP2604030011,8803348049869,8803348049869,8803348049869,FRUDIA 妆前饰色打底 (40g),美妆个护,40g,FRUDIA,2,无权限,2ea,1.0,菜鸟BC,78992449014097.0,A02-01-02,,正品,2026-04-03 16:16:25,【EA_Xiaohongshu】,,,40/箱,0000-00-00 00:00:00,0.0,2026-12-10 00:00:00,0.058,0.116,0.0,0,0.0,0,无
EA,RK2604030024,主仓库,후르디아 리프루스트 블레미쉬 리커버리 밤 (40g),권오성,预入库,SP2604030010,8803348049869,8803348049869,8803348049869,FRUDIA 妆前饰色打底 (40g),美妆个护,40g,FRUDIA,2,无权限,2ea,1.0,菜鸟BC,78992448698566.0,A02-01-02,,正品,2026-04-03 16:16:25,【EA_Xiaohongshu】,,,40/箱,0000-00-00 00:00:00,0.0,2026-12-10 00:00:00,0.058,0.116,0.0,0,0.0,0,无
EA,RK2604030025,主仓库,미학 퍼퓸드 핸드 크림(#판타레이) (50ml),권오성,预入库,SP2604030009,8809410236922,8809410236922,8809410236922,MIHAK 香氛护手霜(#Fanta Rei) (50ml),美妆个护,50ml,MIHAK,1,无权限,1ea,1.0,菜鸟BC,78992449485268.0,A04-15-02,,正品,2026-04-03 16:16:25,【EA_Xiaohongshu】,,,120/箱,0000-00-00 00:00:00,0.0,2028-01-14 00:00:00,0.05,0.05,137.0,137,0.0,137,无
EA,RK2604030026,主仓库,후르디아 리프루스트 블레미쉬 리커버리 밤 (40g),권오성,预入库,SP2604030008,8803348049869,8803348049869,8803348049869,FRUDIA 妆前饰色打底 (40g),美妆个护,40g,FRUDIA,2,无权限,2ea,1.0,菜鸟BC,78991912618668.0,A02-01-02,,正品,2026-04-03 16:16:25,【EA_Xiaohongshu】,,,40/箱,0000-00-00 00:00:00,0.0,2026-12-10 00:00:00,0.058,0.116,0.0,0,0.0,0,无
EA,RK2604030027,主仓库,후르디아 리프루스트 블레미쉬 리커버리 밤 (40g),권오성,预入库,SP2604030007,8803348049869,8803348049869,8803348049869,FRUDIA 妆前饰色打底 (40g),美妆个护,40g,FRUDIA,2,无权限,2ea,1.0,菜鸟BC,78992450174101.0,A02-01-02,,正品,2026-04-03 16:16:25,【EA_Xiaohongshu】,,,40/箱,0000-00-00 00:00:00,0.0,2026-12-10 00:00:00,0.058,0.116,0.0,0,0.0,0,无
EA,RK2604030028,主仓库,후르디아 리프루스트 블레미쉬 리커버리 밤 (40g),권오성,预入库,SP2604030006,8803348049869,8803348049869,8803348049869,FRUDIA 妆前饰色打底 (40g),美妆个护,40g,FRUDIA,2,无权限,2ea,1.0,菜鸟BC,78992449939036.0,A02-01-02,,正品,2026-04-03 16:16:25,【EA_Xiaohongshu】,,,40/箱,0000-00-00 00:00:00,0.0,2026-12-10 00:00:00,0.058,0.116,0.0,0,0.0,0,无
EA,RK2604030029,主仓库,후르디아 리프루스트 블레미쉬 리커버리 밤 (40g),권오성,预入库,SP2604030005,8803348049869,8803348049869,8803348049869,FRUDIA 妆前饰色打底 (40g),美妆个护,40g,FRUDIA,2,无权限,2ea,1.0,菜鸟BC,78991912150714.0,A02-01-02,,正品,2026-04-03 16:16:25,【EA_Xiaohongshu】,,,40/箱,0000-00-00 00:00:00,0.0,2026-12-10 00:00:00,0.058,0.116,0.0,0,0.0,0,无
EA,RK2604030030,主仓库,스팀베이스 트레멜라 수딩 선크림 (50ml),권오성,预入库,SP2604030004,8809290581686,8809290581686,8809290581686,STEAMBASE 水感防晒霜 (50ml),美妆个护,50ml,STEAMBASE,1,无权限,1ea,1.0,菜鸟BC,78992451548436.0,A04-07-03,,正品,2026-04-03 16:16:25,【EA_Taofenxiao】,,,56/箱,0000-00-00 00:00:00,0.0,2027-03-31 00:00:00,0.074,0.074,225.0,225,0.0,225,无
EA,RK2604030031,主仓库,유쏘풀 향수(#07 세인트 모리츠) (50ml),권오성,预入库,SP2604030003,8809846780198,8809846780198,8809846780198,YOUSSOFUL 香水(#07 Saint moritz) (50ml),美妆个护,50ml,YOUSSOFUL,1,无权限,1ea,1.0,菜鸟BC,78992298452066.0,A05-16-01,,正品,2026-04-03 16:16:25,【EA_Taofenxiao】,,,64/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.182,0.182,225.0,225,0.0,225,无
EA,RK2604030032,主仓库,후르디아 리프루스트 블레미쉬 리커버리 밤 (40g),권오성,预入库,SP2604030002,8803348049869,8803348049869,8803348049869,FRUDIA 妆前饰色打底 (40g),美妆个护,40g,FRUDIA,2,无权限,2ea,1.0,菜鸟BC,78992449783360.0,A02-01-02,,正品,2026-04-03 16:16:25,【EA_Xiaohongshu】,,,40/箱,0000-00-00 00:00:00,0.0,2026-12-10 00:00:00,0.058,0.116,0.0,0,0.0,0,无
EA,RK2604030033,主仓库,후르디아 리프루스트 블레미쉬 리커버리 밤 (40g),권오성,预入库,SP2604030001,8803348049869,8803348049869,8803348049869,FRUDIA 妆前饰色打底 (40g),美妆个护,40g,FRUDIA,2,无权限,2ea,1.0,菜鸟BC,78992450974048.0,A02-01-02,,正品,2026-04-03 16:16:24,【EA_Xiaohongshu】,,,40/箱,0000-00-00 00:00:00,0.0,2026-12-10 00:00:00,0.058,0.116,0.0,0,0.0,0,无
EA,RK2604060001,主仓库,얼핏 바이옴세라 배리어 클렌징 젤 (150g),남궁정,采购入库,CG202604060001,8809832360038,8809832360038,8809832360038,earfit 屏障修护洁面啫喱 (150g),美妆个护,150g,earfit,50,无权限,1箱,1.0,无,,A03-14-01,,正品,2026-04-06 07:17:18,earfit / EA / Sunmooh CG20260403002,Sunmooh,OCG202604060001,50/箱,0000-00-00 00:00:00,0.0,2028-04-16 00:00:00,0.189,9.45,536.0,26800,0.0,26800,无
EA,RK2604060003,主仓库,마미케어 오쏘타민 비타민C 앰플 (15ml),남궁정,采购入库,CG202604060002,8800253025599,8800253025599,8800253025599,Mommycare 维C美白精华 (15ml),美妆个护,15ml,Mommycare,50,无权限,50ea,1.0,无,,A01-24-01,,正品,2026-04-06 07:24:46,Mommycare / EA / Sunmooh  追加:CJ 대한통운 589465455996 CG20260403005,Sunmooh,OCG202604060002,100/箱,0000-00-00 00:00:00,0.0,2027-01-23 00:00:00,0.093,4.65,184.0,9200,0.0,9200,无
EA,RK2604060006,主仓库,블랑네이처 아크네 클렌징폼 (150ml),남궁정,采购入库,CG202604030007,8809399780126,8809399780126,8809399780126,Blanc Nature 痘肌净颜抗痘洗面奶 (150ml),美妆个护,150ml,Blanc Nature,1,无权限,1ea,1.0,无,,A02-28-03,,正品,2026-04-06 07:45:27,"Blanc Nature / EA / Sunmooh  追加:CJ 대한 통운 511667849120, 521623573195, 521623573254 CG20260402007",Sunmooh,OCG202604030009,40/箱,0000-00-00 00:00:00,0.0,2028-05-13 00:00:00,0.19,0.19,548.0,548,0.0,548,无
BOX,RK2604060009,主仓库,플르부아 바디클렌저(#플로럴머스크) (250ml),남궁정,采购入库,CG202604060004,8809681241151,8809681241151,8809681241151,Pleuvoir 沐浴露(#Floral Musk) (250ml),美妆个护,250ml,Pleuvoir,20,无权限,1箱,1.0,无,,B1-02-01,,正品,2026-04-06 13:39:30,Pleuvoir / BOX / MC CG20260402010,MC  纠错新建明细,OCG202604060004,20/箱,0000-00-00 00:00:00,0.0,2029-03-08 00:00:00,0.325,6.5,585.0,11700,0.0,11700,无
BOX,RK2604060033,主仓库,(증정) 플르부아 바디로션(#로즈우드) (40ml),남궁정,采购入库,CG202604060004,8809681246026,8809681246026,8809681246026,(赠品) Pleuvoir 身体乳(#Rose Wood) (40ml),美妆个护,40ml,Pleuvoir,120,无权限,1箱,1.0,无,,B2-10-03,,正品,2026-04-06 16:17:21,Pleuvoir / BOX / MC CG20260402010,MC,OCG202604060004,120/箱,0000-00-00 00:00:00,0.0,2028-10-23 00:00:00,0.06,7.2,97.0,11640,0.0,11640,无
